0.0889043,0.0832758,0,0,0.228866,0.272279,0.0790223,0.060924,0.297359,0,0.22757,0,0,0.174372,0.0547766,0,0,0.160534,0.113874,0,0.171918,0.124778,0,0,0,0,0,0.11395,0.120319,0.0870866,0.294763,0,0.15636,0.265624,0.0666307,0,0,0,0.269638,0,0.155258,0.145302,0.20147,0.199804,0.164959,0,0,0.173867,0.181962,0.200263,0,0,0,0.30487,0,0,0.286586,0.245376,0.131586,0,0.117182,0,0.134486,0.175573,0.0769491,0.110241,0.0998059,0,0,0,0,0,0,0,0.20537,0.228266,0.211338,0.11947,0,0.109659,0,0,0,0,0,0.155992,0,0.0575347,0,0,0,0.0855758,0,0.0416698,0,0,0,0,0,0,0,0,0,0,0,0.364965,0,0,0,0.34078,0,0.125333,0,0.257501,0,0.0653335,0,0.0645358,0.0361128,0.291952,0.251853,0,0.141989,0.139097,0,0,0.0301398,0.193611,0.118713,0.0943598,0,0,0,0,0,0,0.164005,0,0,0,0.112438,0,0,0.214733,0,0.0437967,0.0983931,0.0606817,0.153885,0,0,0.118727,0.214966,0,0.157763,0,0.130306,0,0.0857877,0.188105,0.130008,0,0.150534,0,0,0,0.215768,0,0.0945361,0,0,0,0.0355806,0,0,0,0.0707205,0,0,0,0.0234105,0,0.18634,0,0
0.0742203,0.0694506,0,0,0.196039,0,0,0.0506047,0,0.340865,0.194882,0.22003,0.174372,0,0,0.0804353,0.0840683,0,0,0.0868751,0.145715,0.10485,0,0,0,0,0,0.0955629,0.101022,0.0726789,0,0.340444,0,0.229091,0,0.115921,0,0,0,0.261575,0.131192,0,0.171698,0.170226,0,0.117238,0.155527,0.147421,0.154515,0.170631,0,0,0,0,0,0,0.248145,0.210828,0.110709,0,0.0983315,0.115007,0.113209,0.148914,0.0641007,0.0923901,0,0.0509875,0,0,0,0,0,0,0.175147,0.195503,0.180437,0.100293,0.0763884,0,0,0,0,0,0.114115,0,0,0,0,0,0.0325171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474831,0,0,0.281894,0,0.298107,0.0601442,0,0.236954,0,0,0.0543105,0.030639,0,0.0298624,0.253046,0.216656,0,0.119689,0.117189,0,0,0.0248965,0.16476,0.0996442,0.0788527,0.150796,0,0,0,0.155552,0,0,0,0,0.190305,0.0942691,0,0.162087,0,0.0760267,0.0362664,0.0822834,0.0504012,0,0.187122,0.0614222,0.0996564,0.183658,0.103815,0,0.113106,0,0,0.071578,0.159912,0.109349,0.124033,0,0,0.119681,0.213101,0,0.132777,0.0790026,0,0,0.145043,0,0,0,0.0344319,0,0.0369258,0,0.0179264,0,0.083825,0,0,0
0.0215245,0,0,0,0.0627117,0,0.018976,0,0,0,0.0622807,0,0.0547766,0,0,0.0234386,0,0,0.0281547,0,0.0447102,0,0.0361222,0.0566146,0,0,0,0,0,0,0.0861105,0,0.0401065,0,0.0158384,0,0.0478745,0,0.0768329,0,0,0,0,0,0,0.0351599,0.0481037,0,0.0477509,0.0534354,0.0427614,0.036588,0.057894,0.0899759,0.0587089,0.0886845,0,0,0,0,0,0,0.0338434,0,0,0,0,0,0.0152662,0,0.00522972,0,0.0180148,0,0,0,0,0,0.0221902,0.0270157,0.0247747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409336,0,0,0,0,0,0,0,0,0.127166,0,0,0.0852673,0,0,0,0,0,0,0,0.0105812,0,0.0085982,0.0153142,0,0,0,0.0217346,0,0,0,0,0.00695703,0,0,0,0,0,0.0433268,0,0,0,0,0,0,0,0,0,0.050403,0,0,0,0,0,0,0,0,0,0,0,0,0.03381,0,0,0.0207162,0,0.0325903,0,0.0384151,0.011658,0,0,0,0,0,0.0139499,0,0,0,0.0370071,0,0.00968987,0,0.010411,0,0,0,0,0,0,0
0,0,0,0.0532411,0,0.13417,0,0,0,0,0,0.124502,0,0.0804353,0.0234386,0,0,0,0,0.0457652,0,0,0.0644144,0,0.0756064,0,0,0,0,0.0380072,0,0.206476,0,0.130286,0,0,0.084564,0.039496,0,0.151513,0,0.0657779,0,0.0937222,0,0,0,0.080176,0,0.093966,0.0758446,0.0652204,0,0.153721,0,0.151668,0,0.118687,0,0,0,0,0,0.0810526,0,0,0,0,0,0.0439448,0,0.00901232,0,0.0302663,0,0,0,0.0532037,0.0400234,0.0485346,0,0.046997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743214,0,0,0,0,0.0810882,0.0883841,0.125135,0.211147,0,0,0,0.165195,0.0926902,0,0,0,0,0,0,0.0281356,0,0,0.0152799,0,0,0,0,0,0,0,0.0127072,0.0904451,0,0,0,0,0,0.0376833,0,0,0,0,0,0,0,0,0,0.101732,0,0,0,0,0,0,0,0,0,0,0,0,0.0584285,0,0,0,0,0.0666228,0,0,0.0641378,0,0,0,0,0,0.0459459,0,0,0,0.0745783,0,0.0305558,0,0.0320542,0,0,0,0,0,0
0,0,0.0191303,0,0,0,0,0,0.155347,0.21479,0,0.129844,0,0.0840683,0,0,0,0.0767304,0,0.0479139,0,0,0,0.103693,0,0,0,0,0.056106,0.0398067,0,0.214474,0,0,0.0300904,0.0648585,0,0.041363,0,0.157805,0.073966,0.0687984,0,0.0978913,0,0,0,0,0,0,0,0,0.105917,0,0.10733,0,0,0,0,0,0,0,0,0,0.0349622,0.0510939,0.0459684,0.0276339,0,0,0.0100329,0.00945253,0,0.0317114,0,0,0,0,0,0,0.0466865,0.0492004,0,0.0324409,0,0,0.0129577,0.0258446,0,0.0518055,0,0,0,0.0185461,0.0760228,0.0777015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586225,0.141086,0.130976,0,0,0.016444,0,0,0,0,0,0,0.0656098,0,0,0.0133254,0,0.0553032,0.0433186,0,0,0,0,0.0887856,0.13438,0,0,0,0,0.0521814,0,0,0,0,0,0,0.0273084,0.0732499,0.108547,0,0.0553103,0,0,0.0752762,0,0,0,0.0391827,0,0,0,0,0,0,0,0.106799,0.074919,0.0434042,0,0,0,0,0,0,0.0185133,0.0320143,0.0198779,0.0335817,0,0,0,0,0,0
0,0,0.032307,0.0917426,0,0,0.0600004,0,0.239445,0.318917,0.17977,0,0.160534,0,0,0,0.0767304,0,0.0872577,0.0793135,0,0,0,0,0.128093,0,0.140583,0,0.0923534,0.0662632,0.237183,0,0,0,0.0504284,0.106125,0.142312,0,0.215467,0,0.120282,0.11227,0.158031,0,0,0,0.142925,0.135371,0,0.157033,0,0,0,0.246005,0.170687,0.243072,0,0,0,0,0,0,0,0,0.0583946,0.0843928,0.0761951,0.0463909,0,0,0.0170525,0,0.0570822,0,0,0,0,0,0,0,0.0773471,0.0813711,0.136189,0,0,0,0.0219781,0.0434413,0,0,0,0,0.0535357,0,0.123455,0.126038,0.10859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547697,0,0.219469,0.205084,0,0,0.0278231,0,0,0,0.200276,0,0.109614,0,0,0,0,0,0.0910821,0.0719344,0,0,0,0,0.142948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119175,0,0,0,0.169234,0.0949325,0,0,0,0.0724214,0,0,0,0,0,0,0,0,0,0,0.0720721,0,0,0,0,0.112541,0,0.0312786,0.0535807,0.033552,0,0.0162592,0,0,0,0,0
0.0465122,0,0,0,0.1292,0,0.0411295,0,0.17462,0,0.128375,0,0.113874,0,0.0281547,0,0,0.0872577,0,0.0547219,0.0940274,0.0665291,0,0,0,0,0,0,0.0639998,0.0455179,0.172832,0,0.0847964,0,0.0344576,0,0,0,0.155804,0,0.0841485,0,0,0,0.0898795,0.0747674,0,0,0,0.111256,0,0,0,0,0,0.177495,0.167236,0,0,0,0.0622272,0,0.0720786,0,0.0400072,0.0583261,0,0.0316561,0.0332355,0,0,0,0,0,0,0,0,0,0,0.0580003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171299,0,0,0,0.0374783,0.0668453,0.158922,0,0,0,0,0.0333381,0,0.170902,0.144047,0.0469545,0.0764072,0,0,0,0.0152978,0,0,0,0,0,0,0,0,0,0,0,0,0.125116,0,0,0.105308,0,0,0,0,0,0,0,0,0,0,0.0658445,0,0.0720102,0,0,0,0,0,0,0.0813802,0.0254901,0,0,0,0,0,0,0,0,0,0,0,0.021237,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.144237,0,0.0283955,0.160117,0.220908,0,0.133955,0,0.0868751,0,0.0457652,0.0479139,0.0793135,0.0547219,0,0.0855246,0.0603473,0,0,0,0,0,0,0.0580383,0.0412022,0,0.220586,0,0.140109,0.0311564,0.0670709,0,0,0,0,0.0764636,0.071135,0,0,0,0.0678757,0,0,0,0,0,0,0.109366,0,0.11082,0,0,0.127764,0,0.0681248,0.0564209,0.0665134,0.0654173,0.0875371,0.0361942,0.0528633,0.0475692,0.0286153,0,0,0,0,0,0,0.104283,0,0,0.0575998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0875752,0.0953942,0,0,0,0,0,0,0,0,0,0.060636,0,0.135118,0,0,0,0,0.0165973,0,0,0.0425087,0,0.067846,0,0,0.0138059,0.0976012,0,0.0448315,0,0,0,0,0,0,0,0,0,0,0.0539863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632275,0,0.0405573,0,0.0630713,0,0.0739277,0,0.0693711,0,0,0,0,0,0,0,0,0,0,0,0.0331461,0,0,0,0,0,0,0,0
0.0730508,0,0,0,0.193351,0,0.0648056,0,0.254726,0,0.192206,0,0.171918,0.145715,0.0447102,0,0,0,0.0940274,0.0855246,0,0.103252,0,0,0,0,0,0.0940913,0.0994754,0.0715318,0.252369,0,0.130196,0.226077,0.0545114,0,0,0,0,0,0.129251,0,0,0.167818,0.137592,0,0,0,0.152288,0.168219,0,0,0,0.261561,0,0,0.24496,0.20799,0,0,0.0968218,0,0.111499,0,0.0630798,0.0909624,0,0.0501642,0,0,0,0,0,0,0.172684,0.192821,0,0,0.0751875,0.0904718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317012,0,0,0,0,0.0591824,0.103723,0.233868,0,0.0368989,0.0534366,0.0301339,0.052776,0.0293696,0.249819,0.21376,0.073726,0.117894,0,0,0,0.0244836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049587,0,0,0,0,0,0.102231,0,0,0,0.0781387,0.070447,0.157623,0.107691,0.122182,0.125201,0.0405442,0.117887,0.21024,0,0.130815,0,0,0,0,0,0,0,0.0338664,0,0.0363209,0,0.0176271,0,0.0825177,0.156089,0,0
0,0.047964,0,0,0.141337,0.171847,0,0,0,0.258757,0.140447,0.159966,0.124778,0.10485,0,0,0,0,0.0665291,0.0603473,0.103252,0,0,0,0,0,0,0.0665757,0.0705078,0.0502474,0,0.258398,0.0932086,0.167083,0,0,0,0,0,0,0.0925029,0.0861608,0,0,0,0.082274,0.110575,0.104521,0.109817,0.121943,0,0,0.131325,0,0,0,0.182198,0,0,0,0,0.0806478,0.0793385,0.105633,0.0441907,0.0642968,0.0579277,0,0,0,0,0,0,0,0.125366,0.140925,0,0,0.0528773,0.0639399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2417,0,0,0,0,0.0414087,0.0736199,0,0.161312,0,0.0373201,0.0208904,0,0.0203556,0.186119,0.157327,0.0518252,0,0.0822386,0,0,0.016943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656458,0,0,0,0,0,0,0.034589,0,0,0.0423065,0,0,0,0.0941082,0,0,0.0550049,0,0.113863,0.0765342,0.087243,0.0894866,0.0282001,0.0840581,0,0.132388,0,0,0,0,0,0,0,0,0,0.0404973,0,0.0424619,0,0,0,0,0,0
0,0,0.0282033,0.0807188,0,0,0.0525701,0.0402652,0,0,0.160033,0,0,0,0.0361222,0.0644144,0,0,0,0,0,0,0,0.146867,0,0,0.124495,0,0,0.0581052,0,0,0,0,0,0,0.126055,0.0603319,0.192731,0.218029,0,0,0.140272,0.139024,0,0,0.126609,0.119796,0.125756,0.139368,0.113588,0.0982392,0.149861,0.220954,0.151762,0.218234,0,0,0,0,0,0,0,0,0,0.0741801,0,0,0,0,0.0148567,0.0140012,0,0,0,0,0,0,0,0.0737726,0.0679238,0.0714955,0.120533,0.0475209,0,0,0,0,0.213981,0.0751877,0,0,0.046866,0.0273498,0.109078,0.111399,0,0,0,0,0,0,0,0,0,0,0.210981,0.236047,0,0,0,0.0848063,0,0,0,0,0.0242746,0.042708,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135285,0,0.0576203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105237,0.153397,0,0,0,0.0835607,0.108045,0,0,0.0635568,0.0572114,0,0,0.100275,0,0.0327289,0,0,0.151048,0,0,0,0,0,0,0,0,0.0273018,0.0469057,0.0292949,0.0491652,0,0,0,0,0,0
0.0917762,0,0.0444102,0,0,0,0.0816036,0,0,0,0,0,0,0,0.0566146,0,0.103693,0,0,0,0,0,0.146867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187636,0,0,0,0,0,0,0.205451,0.16983,0.143393,0.188401,0.178945,0.187222,0,0,0.148541,0.220142,0,0,0.308928,0,0,0,0.143877,0,0,0,0,0,0,0,0,0.0664799,0,0.0235801,0,0.0777215,0,0,0,0,0,0,0,0,0,0.179972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18076,0.195119,0.263426,0.400932,0,0,0,0,0.203465,0,0,0,0,0,0.0468254,0.0675004,0.0383129,0.0666781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20034,0.172213,0,0,0,0,0,0,0,0,0,0.196026,0,0,0.0452839,0,0.0627047,0,0,0,0.122433,0.220923,0,0.162462,0,0,0,0,0,0,0,0.155058,0.051399,0,0,0,0,0,0,0,0,0,0.150042,0,0.0430137,0,0,0,0,0,0,0,0,0
